Obj1,Obj2,Obj3,Obj4,Obj5,Obj6,Obj7
2130.727748,17.70046024,16.42172213,296864444.6,539.155343,12.65420931,48580.30701
2128.52129,18.16118986,16.4423154,301534543.4,203.2222586,13.12653178,67647.62659
1975.718937,14.70617602,14.49759511,250717096.6,311.3404117,12.22161041,8909.54271
1983.51235,18.96179219,20.84400636,485428350.7,10000000000,12.53073029,10000000000
1887.460285,18.34017538,18.00293587,361742641.2,395.9709977,13.14845971,38225.28827
1925.076493,18.43921876,17.79230102,378107814.7,378.9821209,13.131279,53672.15125
1710.178864,15.21630068,18.43597247,385566199.9,174.8284569,13.23305659,3030.708272
1789.144814,18.99065149,19.54847306,446088516.8,188.8027436,13.38146719,41938.03468
2052.890027,18.42543882,18.27876967,365636353.9,154.6401937,13.34355526,43055.38581
2018.582595,19.87022282,20.91725287,422909461.1,215.8074754,13.38816238,80742.96111
2108.604783,17.02885246,16.34157864,307197542.2,105.3477685,13.08818457,26816.98056
2055.561713,17.74253426,14.30957442,239504499.2,319.7778386,12.68762262,70929.72199
2046.607455,16.50908149,15.57737665,245090297,513.0950904,12.50282122,20942.92325
1786.077578,19.02218856,19.10350243,423249281.5,330.7458183,13.27015856,42735.11061
1795.775099,16.32884587,18.07449823,364100719.4,310.052471,13.16400613,7590.152846
1986.879124,17.08271498,16.91501471,316617386.1,473.8304265,13.01020677,17726.23666
1867.730158,18.67231499,19.138893,427521058,169.6324015,13.36057709,41175.51956
1622.98981,16.53918936,19.26562902,458770475.4,188.9240725,13.32897086,5726.298714
2082.549364,17.87082495,19.13277808,367052571.2,98.38521249,13.35168278,25516.22858
1925.087907,18.63572718,19.26920839,428948450.7,157.2977312,13.36117216,45841.69915
1682.723389,15.21127132,18.60967173,397790782.5,113.7678064,13.26875495,2960.589922
2108.63804,19.57061539,17.79843823,273503409.7,408.0919313,12.83557715,154576.8215
2062.035248,18.87779106,18.34458284,357399561.2,522.2049828,12.96609093,57098.26303
2135.487365,19.38145871,19.00450388,331419404.3,267.0150683,13.20555172,111914.7094
1793.285031,15.5303801,17.84118791,363165929.3,230.0518821,13.18237921,4756.088546
2033.298932,19.89343414,19.16572509,371439095.3,288.8634566,13.26063684,90630.39738
2180.149419,20.05523568,17.75826323,314694568.3,362.3668568,13.0792384,198389.5215
2037.986237,17.88737991,18.22754831,351624783.4,528.1184536,12.95231998,22733.72266
1846.715823,20.17132833,19.4665189,445055927.1,279.7965931,13.35665183,65200.05901
2055.373895,20.14688655,21.08299155,402281615.5,258.0787929,13.28732503,95206.68362
1996.989879,15.93135419,14.49614184,232755042.9,463.2795329,12.33567768,16939.75627
1718.253714,11.83069246,13.28473439,199184367,111.5304451,11.09541569,2135.504553
1879.405035,19.96504629,19.77683065,474000077.6,165.447257,13.42753286,30074.43312
2108.401639,17.93766351,17.20132687,329788817.2,154.8047421,13.22398288,48861.91196
2061.565599,19.53537948,18.2270507,351043696.2,285.3354541,13.25479468,90938.98617
2015.827149,18.07714674,20.18871794,406172889,89.95585264,13.41927948,21220.07905
1865.851746,15.54952146,17.2909066,349741666.6,195.1825279,13.16092325,7239.909308
1934.825366,15.7817485,16.51342854,284456626.5,266.8889014,12.95859838,11432.45188
2106.242182,18.72015566,17.85106004,339901382.3,200.3394592,13.28196608,65045.42468
1742.257812,12.52598262,12.66577804,202931733.5,191.8348887,11.41589743,3003.202178
1621.668462,16.54143414,19.27382165,463878842.9,181.1849684,13.33336916,5293.032768
1802.312936,17.63520508,19.08544403,416224247.6,387.5968502,13.19218718,12087.09328
2119.995555,19.54198057,17.43587996,269909588.9,406.4440074,12.84032067,155594.0896
1942.224532,17.709142,17.2390572,350414906.3,297.4167458,13.16186763,37930.8506
1721.090054,15.19859429,18.35177791,383553040.5,176.0262163,13.22916682,3089.679516
2000.552409,20.99333845,20.13972598,428142545.5,336.7062461,13.27475779,115886.4921
1722.413054,16.48794632,18.58114306,393105770.2,242.4764076,13.24696428,9059.927521
1761.01141,15.16039637,18.03319087,370718774.2,182.2043583,13.20338935,3305.908982
2005.705298,21.13680865,20.57604479,453924744.1,288.446725,13.27293938,86467.21738
2060.057586,17.13884309,15.45341549,257602281,493.6658934,12.75407469,35816.56119
2082.383504,18.95138666,19.49838584,371293348.1,184.8307187,13.33254511,60647.76825
2086.493407,18.46312943,14.94755298,242634741.9,368.1014585,12.74423873,102517.8595
1901.075282,14.93397724,16.73036183,311204177.7,208.3561081,13.06137419,4378.886421
1910.162912,15.86299855,16.99629393,339394298.6,246.3895962,13.12535213,10606.5475
1953.929234,16.0907572,14.79817656,224783265.8,350.7887415,12.46660292,24046.89847
1853.002987,13.473766,13.03014726,213838938.7,60.63286684,12.02626285,4814.157434
1808.539679,14.42523933,17.57958315,364939196.6,126.7815678,13.17742795,2192.54423
1928.765227,17.05221158,17.39037736,336379891.5,437.9664705,13.06828441,14942.30703
1805.899668,18.64012668,20.06169064,531539173,43.22355393,13.52777935,3863.372558
2049.795193,18.05303477,19.27961695,376928161.8,100.5192101,13.36438772,23281.62893
1807.196556,19.12139753,19.03950855,416637339.6,346.7702304,13.2598705,46675.32192
1981.295771,18.89011881,21.85123662,442089004.7,124.8094938,13.43937773,32948.34868
1710.178864,15.21630068,18.43597247,385102280.5,174.8284569,13.23305659,3030.708272
1797.622223,18.61028018,20.14557441,507806000.5,84.28149889,13.50986054,12764.47243
2028.454839,18.91848707,17.11528532,340601848.4,328.3520648,13.1925466,80905.0765
2126.993472,22.07497971,23.69061102,678148652.8,10000000000,12.89675942,10000000000
2107.999104,18.43558549,18.18877184,288944233.1,224.5479246,13.03906727,65968.59562
2018.251955,16.535225,15.71609441,248580668.6,499.0807492,12.68157914,19223.90389
2113.07244,17.60791812,16.32662999,271727629,545.8386838,12.67154659,45544.33487
1802.312936,17.63520508,19.08544403,416122056.9,387.5968502,13.19218718,12087.09328
1595.683594,15.84016691,19.24619345,461479560.5,129.5238752,13.34489683,3104.906777
1911.393952,18.327804,20.75371334,472905491.2,71.11104509,13.50936842,11473.70125
1883.841621,19.22525172,20.09358589,543994318.3,13.77022049,13.52182017,55.58888025
1721.090652,16.13773602,18.51324008,396981875.4,211.8645884,13.25034353,7479.250612
1803.413338,14.17407886,12.56114822,212288855,124.8212594,11.84845483,11226.68251
2052.254299,16.33005431,14.24963062,265349229.1,109.2624479,12.75748637,22309.58077
2145.797607,19.02387127,17.08247008,317667700.1,526.89452,12.72344611,113356.6392
1917.968291,15.96953229,17.02012007,271822635.5,311.06892,12.8058783,14014.59131
2118.025369,19.45686807,17.20164596,264761920.9,406.2168194,12.81809295,152179.516
1745.571232,16.13431213,18.33417946,388137784.5,215.8129292,13.23722358,7681.455146
2098.226382,17.27823655,14.97286307,256055593.1,171.4930159,12.88182874,43630.76927
1837.792571,19.10965633,19.97897359,539482738.4,13.62055422,13.52952144,55.22267403
2013.805935,19.08687248,18.18379648,368465990.3,227.9556852,13.32626402,64973.70636
1654.681223,15.25752983,18.82580174,410738203.4,108.6029205,13.29241385,2662.323852
1989.364756,18.99914999,20.91721582,485883425.4,10000000000,12.53104782,10000000000
2076.81846,19.16047947,17.6084243,328455620,279.7633506,13.21393115,83710.98976
2046.258986,16.87683501,18.74326495,377756976.3,10000000000,13.39035054,10000000000
1948.43346,19.00749095,21.05274408,498551845.8,47.15746656,13.48495437,4563.611879
1726.764646,15.72920003,18.37465185,391617369,173.9693969,13.24741222,5560.052291
1916.236663,17.98538854,22.44402574,430961656.7,114.7917659,13.42300935,45073.33559
2183.402935,20.50870612,18.70261945,324526142.1,459.5833785,12.87804273,231051.8986
1788.165789,19.1635362,19.71156856,468972912.6,162.2645616,13.44486968,31831.49348
2125.674291,20.19063958,17.71580094,324653121.1,428.4872534,13.10116168,162247.982
2068.059595,17.06548197,16.67284504,267406653.5,553.1218911,12.66184301,24357.78936
2166.533602,19.5371741,16.66363811,278614209.2,363.1658431,12.96591619,168576.7718
1691.732682,15.19124751,18.5437841,396660971.2,114.037098,13.26361148,2993.183831
2133.301257,19.0042461,17.05913615,276406331.8,311.6716544,13.00954826,106547.827
2069.100725,16.99613366,14.4105471,261075994.4,166.509222,12.79420915,40729.94654
1984.384904,16.18865946,13.52360999,235951160.5,436.9209877,12.32957518,27801.75781
1584.261019,15.83310403,19.30744453,470005149.4,125.0473351,13.35008587,2919.717741
1775.429536,17.52254353,19.13277426,425627736.1,361.9545513,13.21759682,10533.53251
2119.983743,18.53273014,15.92181888,250862824.2,306.2494851,12.85926114,97113.34588
1981.851057,13.67632652,14.67810789,248289845.3,141.634735,12.67991059,2739.99882
2094.42703,18.69765904,17.6591799,338965314,536.1675879,12.93156081,62145.52853
1868.767066,16.98775008,17.51825077,335220893.3,307.9357031,13.10324984,19082.08109
1830.783859,17.5866249,18.8664153,403078522.3,407.4356556,13.16751862,13449.77497
1865.065033,15.59737396,17.21440886,326933378,201.4114648,13.10196072,7232.655848
2123.216045,17.70504309,17.86335574,346998819.6,548.5356461,12.78855132,28243.5139
2094.778205,17.86565056,18.18187917,341174074.2,557.7846164,12.84643114,26368.57839
1655.428501,9.22751221,12.2908508,203584451.7,40.49146192,10.45212531,255.6302748
2129.199741,19.23442132,16.60851205,258502451.5,381.9115401,12.84991449,138584.6536
1833.858004,19.52257362,19.60384211,467862001.3,162.960563,13.4543482,29596.52721
1840.4802,17.55753247,18.78859478,401728865.5,408.4563986,13.16369665,13549.00054
1769.736642,16.39558401,18.24297147,387767070.5,249.6911964,13.22610486,9915.575543
1949.703926,16.75585772,16.5678259,292213477.6,332.1062278,12.99179636,22669.64972
1745.95445,16.7233664,18.47083839,386958037.2,270.6319421,13.22725619,10841.58308
2118.025369,19.45686807,17.20164596,264464584,406.2168194,12.81809295,152179.516
1710.178864,15.21630068,18.43597247,384980442.4,174.8284569,13.23305659,3030.708272
1990.421889,18.00149238,16.95335412,332773461.6,386.8889162,13.11521444,46546.89679
1989.649334,15.74586857,14.35563766,236696141.3,296.5937966,12.60106309,19367.84635
1721.090652,16.13773602,18.51324008,396840468.8,211.8645884,13.25034353,7479.250612
1808.028651,16.68891666,18.12810022,352208261.7,294.5899441,13.12488167,12268.55605
1710.178864,15.21630068,18.43597247,384815975.7,174.8284569,13.23305659,3030.708272
1865.065033,15.59737396,17.21440886,326747710,201.4114648,13.10196072,7232.655848
1868.767066,16.98775008,17.51825077,335141538.7,307.9357031,13.10324984,19082.08109
1996.989879,15.93135419,14.49614184,232704581.5,463.2795329,12.33567768,16939.75627
1941.23936,18.36189395,20.73924002,512320396.4,10000000000,12.45460894,10000000000
1990.586853,18.25224291,20.94287233,525020906.4,10000000000,12.53536877,10000000000
1910.162912,15.86299855,16.99629393,339204398.8,246.3895962,13.12535213,10606.5475
2107.799588,18.36735455,22.4793425,557940368,10000000000,13.01750121,10000000000
2060.057586,17.13884309,15.45341549,257600744.3,493.6658934,12.75407469,35816.56119
1941.558882,14.49927294,14.77572215,226564595.9,264.9113446,12.50022558,6191.895579
1907.575345,17.34993413,20.79922471,468880154.8,10000000000,13.51589864,10000000000
1890.772625,14.76220692,12.85818564,229932191.8,371.3089169,12.05133597,10923.87942
1989.364756,18.99914999,20.91721582,486627215.4,10000000000,12.53104782,10000000000
2145.797607,19.02387127,17.08247008,317559046.2,526.89452,12.72344611,113356.6392
1868.767066,16.98775008,17.51825077,334642500.3,307.9357031,13.10324984,19082.08109
1802.961205,18.56471895,18.67270499,389954433,331.0581137,13.23937761,36823.60629
1934.825366,15.7817485,16.51342854,284066562.4,266.8889014,12.95859838,11432.45188
1984.384904,16.18865946,13.52360999,235546398,436.9209877,12.32957518,27801.75781
1972.407888,14.03725937,15.85122467,286527314,141.1994802,12.93715881,2809.220516
2060.057586,17.13884309,15.45341549,257394727,493.6658934,12.75407469,35816.56119
2055.561713,17.74253426,14.30957442,239225522.9,319.7778386,12.68762262,70929.72199
2108.719721,19.0751214,22.54623537,544638587.5,10000000000,13.02273342,10000000000
1990.586853,18.25224291,20.94287233,524826626.8,10000000000,12.53536877,10000000000
1974.96406,16.06873165,16.37018139,306203082.5,256.9220974,13.03042162,16380.3682
2011.583879,17.07554947,17.08325249,341778606.8,463.8020884,13.03238793,18509.36802
1971.451868,17.37274714,17.54860991,350584874.3,467.6568971,13.07375806,17785.03564
1682.723389,15.21127132,18.60967173,397551523.4,113.7678064,13.26875495,2960.589922
2129.199741,19.23442132,16.60851205,257999111,381.9115401,12.84991449,138584.6536
1762.725187,13.11466621,12.53126216,206966249.7,236.5208116,11.57703768,4370.632298
1997.382596,14.97939827,14.25247113,261746757.7,252.9801427,12.56642583,11551.59539
2086.493407,18.46312943,14.94755298,242472526.7,368.1014585,12.74423873,102517.8595
1823.060694,15.80735377,17.66121291,354716370.9,269.2230993,13.16146595,6168.922041
1972.407888,14.03725937,15.85122467,286178011.7,141.1994802,12.93715881,2809.220516
1984.384904,16.18865946,13.52360999,235444238.5,436.9209877,12.32957518,27801.75781
2130.727748,17.70046024,16.42172213,296719978,539.155343,12.65420931,48580.30701
1853.818015,16.24630161,17.59512442,338407494.5,332.2074035,13.09532071,8648.02844
1837.081914,18.50011783,18.40832815,385601011.5,335.8880732,13.23490514,38611.57802
2145.797607,19.02387127,17.08247008,317250010.2,526.89452,12.72344611,113356.6392
2021.897454,17.02893998,19.42693397,394056979,10000000000,13.40936033,10000000000
2033.155817,16.29699603,14.82614703,241178181.9,494.7615842,12.43537648,19703.07046
2069.100725,16.99613366,14.4105471,260858282.1,166.509222,12.79420915,40729.94654
2130.727748,17.70046024,16.42172213,296278985.8,539.155343,12.65420931,48580.30701
1901.075282,14.93397724,16.73036183,311184541.6,208.3561081,13.06137419,4378.886421
1829.381525,15.04547783,17.48943963,355723302,191.9920584,13.16995798,3806.555956
1941.23936,18.36189395,20.73924002,513004617.3,10000000000,12.45460894,10000000000
2129.767281,20.11462677,23.39330115,532087389.6,10000000000,12.8512581,10000000000
1924.32516,14.67361731,13.79615126,219674714.1,317.8609315,12.32121283,8179.770975
1639.263371,14.74575996,18.91062958,417909190.9,102.7134669,13.28959569,1299.633907
2129.199741,19.23442132,16.60851205,257922526.2,381.9115401,12.84991449,138584.6536
1865.950704,13.21652224,13.02098209,224577822.7,48.52064367,12.21929851,3850.153987
1989.364756,18.99914999,20.91721582,485917712.8,10000000000,12.53104782,10000000000
1833.719204,12.52549086,13.58071337,208957005.9,123.3472476,11.8190591,1874.466866
1784.885841,12.62497098,12.41788771,219061492.3,51.30714612,11.82550665,2958.498293
1980.690799,17.12988547,20.65439193,423105141.4,10000000000,13.45552996,10000000000
1784.885841,12.62497098,12.41788771,219041931.3,51.30714612,11.82550665,2958.498293
1718.253714,11.83069246,13.28473439,199109430.4,111.5304451,11.09541569,2135.504553
1941.23936,18.36189395,20.73924002,511352268.6,10000000000,12.45460894,10000000000
2068.059595,17.06548197,16.67284504,267370277.3,553.1218911,12.66184301,24357.78936
1829.381525,15.04547783,17.48943963,355455580.5,191.9920584,13.16995798,3806.555956
1887.460285,18.34017538,18.00293587,361634871.3,395.9709977,13.14845971,38225.28827
1809.453972,13.14492259,13.15893719,206521975.7,213.2028313,11.73280977,3906.526179
1823.060694,15.80735377,17.66121291,354476510,269.2230993,13.16146595,6168.922041
1910.162912,15.86299855,16.99629393,339121670.4,246.3895962,13.12535213,10606.5475
1755.816365,16.08906573,18.25173736,388486863.9,217.7313811,13.23217779,7970.745086
1990.586853,18.25224291,20.94287233,526168663.1,10000000000,12.53536877,10000000000
2119.995555,19.54198057,17.43587996,269783023.1,406.4440074,12.84032067,155594.0896
2010.199179,17.04913275,20.04546306,407404256.7,10000000000,13.42968861,10000000000
1622.98981,16.53918936,19.26562902,458769075.9,188.9240725,13.32897086,5726.298714
